company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
KPIT Technologies Ltd,2023-07-25T11:45:55.37,542651,10976.22,1344.39,,4.95,4.91,,1344.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c7725ddf-15a9-4207-820b-069754cb97fc.pdf
Kajaria Ceramics Ltd,2023-07-26T14:14:06.437,500233,1064.23,109.11,,6.75,6.75,,109.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ae9ec03-bf18-432f-a5b0-7a64235238f6.pdf
Karur Vysya Bank Ltd,2023-07-20T08:32:11.14,590003,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8BF825B4-D038-4065-A79D-3926DEF70165-083149.pdf
Kaynes Technology India Ltd,2023-07-31T17:10:13.953,543664,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a94df318-36ac-451c-b2ab-b1c44d8fc39e.pdf
KFin Technologies Ltd,2023-07-28T17:33:53.963,543720,1815.03,433.75,873.65,2.56,2.51,,433.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a9a9e3c-6cf2-422a-9d83-f4ad71d41579.pdf
Kotak Mahindra Bank Ltd,2023-07-22T12:40:31.46,500247,20723.91,4150.19,,20.89,20.89,,4150.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c31733f3-8030-4c21-9ffc-8ffd8baf5c17.pdf
L&T Finance Ltd,2023-07-19T17:54:26.733,533519,3223.32,530.52,,2.14,2.13,,530.52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f563ed08-1fe7-4adc-9514-a3c6436196a1.pdf
L&T Technology Services Ltd,2023-07-18T15:43:33.307,540115,23014,3121,,29.45,29.38,,3121,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36f3751f-2b45-4076-82d5-390d825fb2e3.pdf
LT Foods Ltd,2023-07-28T11:59:48.023,532783,44647.07,542.78,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9913ba8f-71c3-48ef-8386-1ea19ca1c5e8.pdf
LTIMindtree Ltd,2023-07-17T15:43:04.71,540005,87021,11523,16355,38.9,38.9,16.7,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2296dd87-8345-4581-b4d6-313fd09d7bce.pdf
Larsen & Toubro Ltd,2023-07-25T16:44:18.253,500510,47882,2493,4869,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4af11d00-1809-4dc9-8630-830d7a808116.pdf
Latent View Analytics Ltd,2023-07-28T17:26:25.363,543398,1476.76,328.59,,1.60,1.59,,328.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6febb148-39da-4d7a-9648-d581b7debf56.pdf
Laurus Labs Ltd,2023-07-27T14:54:34.093,540222,1181.79,26.79,,0.46,0.46,,26.79,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab308b18-c6fe-4c29-8fb4-bd555199695c.pdf
Lodha Developers Ltd,2023-07-27T21:06:36.997,543287,16174,1792,,1.85,1.85,28.09,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=caee98f6-9404-457a-9f77-02f1820d669b.pdf
Mahindra & Mahindra Financial Services Ltd,2023-07-28T14:14:04.52,532720,3583.20,362.22,,2.91,2.90,,362.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3cb6f83d-71af-45e4-9ee3-0f533b868758.pdf
Mangalore Refinery and Petrochemicals Ltd,2023-07-28T22:04:54.19,500109,24832.53,1014.79,,5.79,5.79,8.39,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94112117-2b6a-459c-9bab-1af15301ea4c.pdf
Marico Ltd,2023-07-28T15:52:35.613,531642,2477,436,,3.30,3.30,,436,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78d49148-caef-486b-b1fb-049d0bc25120.pdf
Maruti Suzuki India Ltd,2023-07-31T15:51:57.557,532500,323385,25252,,83.59,83.59,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=02e12443-5b47-4984-9a8b-1d2c082539e5.pdf
Mastek Ltd,2023-07-19T14:26:10.63,523704,72525,7353,,22.95,22.67,,7353,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8f4af5b-6916-493e-8886-cac3b8da206f.pdf
Motherson Sumi Wiring India Ltd,2023-07-28T13:48:50.727,543498,1858.79,123.13,,0.28,0.28,,123.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a5e4f0e-4a89-435d-81b1-475ee65797d3.pdf
Motilal Oswal Financial Services Ltd,2023-07-27T17:32:03.333,532892,149975,52613,,35.62,35.55,38.96,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cff40630-e8d6-411d-baa9-d855cd776a49.pdf
Mphasis Ltd,2023-07-20T22:29:22.62,526299,32520.11,3960.52,,21.01,20.93,,3960.52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e8e1829-227b-453b-81bb-6492f2779189.pdf
Multi Commodity Exchange of India Ltd,2023-07-29T19:00:28.47,534091,14577,1966,,3.86,3.86,,1966,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94c8fbe5-7b93-4f6d-b3bd-2534cbf412e9.pdf
NLC India Ltd,2023-07-28T18:59:58.12,513683,3316.49,413.57,,2.94,2.94,22.09,413.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dbbd6162-70b2-4626-97e3-4a58b9e4e65f.pdf
NTPC Ltd,2023-07-29T17:00:57.847,532555,43075.09,4907.13,,5.03,5.03,20.74,4907.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4269a52d-b39a-4f1d-aa30-a6dad82c4309.pdf
Navin Fluorine International Ltd-$,2023-07-31T14:25:27.05,532504,499.45,61.53,,12.41,12.37,,61.53,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=495b1f51-6bf8-4e44-b8f9-d93910fe1a31.pdf
Nestle India Ltd,2023-07-27T10:47:27.7,500790,46585.3,6983.4,,72.43,72.43,20.7,6983.4,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9270abc-f3ff-4b1b-9227-eb4f4990556b.pdf
Network 18 Media & Investments Ltd,2023-07-18T19:06:05.543,532798,323894,2917,,0.37,0.37,1.74,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c101e20a-317b-4aeb-bbad-80666bc85b0a.pdf
Newgen Software Technologies Ltd,2023-07-19T13:07:35.08,540900,25167.09,3015.05,,4.33,4.24,,3015.05,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b1db907-0fb7-46a6-8b27-f620bbef5994.pdf
Nippon Life India Asset Management Ltd,2023-07-27T15:32:05.677,540767,4.71,2.36,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cdfb5056-005b-4654-be11-516c28a8aaee.pdf
One 97 Communications Ltd,2023-07-21T22:12:25.65,543396,23416,-3584,,-6,-6,,-3584,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=17e0162a-a9fc-4193-9820-8d749c337e2f.pdf
Oracle Financial Services Software Ltd,2023-07-26T19:42:07.363,532466,14624.19,5009.82,,57.94,57.67,,5009.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=38a8dd40-c750-46f1-aece-78f4baeb180f.pdf
PCBL Chemical Ltd,2023-07-11T14:48:42.303,506590,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e21057c-44d2-44aa-b4e1-78e0a593f32f.pdf
PNB Housing Finance Ltd,2023-07-24T14:12:11.423,540173,1698.83,352.68,,13.85,13.84,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b84e2507-bb23-44c2-9581-21476dd3cb29.pdf
Persistent Systems Ltd,2023-07-20T19:15:01.813,533179,23211.75,2287.68,,30.50,29.75,,2287.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2a09e168-2279-47a8-ad2d-3944859c3c3b.pdf
Petronet LNG Ltd,2023-07-31T16:31:00.447,532522,11801.04,819.28,,5.46,5.46,,819.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e26dd4bd-4595-427b-bc05-5a5ada510cde.pdf
Piramal Enterprises Ltd,2023-07-28T15:41:53.137,500302,2919.79,508.78,,21.32,21.25,,508.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6e78ac7-bc2d-40f2-9c7b-54de82c26f9a.pdf
Polycab India Ltd,2023-07-18T13:17:18.51,542652,38893.82,4028.11,,26.66,26.57,,4028.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c992a0e0-bd66-4e26-9184-4c36b2d5fd03.pdf
Poonawalla Fincorp Ltd,2023-07-24T13:42:05.947,524000,,200,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ccc3fa9e-d1b9-43a9-bc5b-fcb9f2ab2d36.pdf
Power Grid Corporation of India Ltd,2023-07-31T19:54:12.023,532898,11048.13,3597.16,,5.16,5.16,89,3597.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee8a60b6-61b8-497c-b4eb-befe55d09250.pdf
Praj Industries Ltd,2023-07-27T12:00:22.09,522205,7367.227,586.726,,3.19,3.19,,586.726,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=493b18b1-b104-4800-9ca5-3b12e51a62c0.pdf
Punjab National Bank,2023-07-26T13:26:41.957,532461,2903311,134205,,1.22,1.22,20.88,134205,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46c50a62-8f7d-4174-a332-2edc41cb9e07.pdf
RBL Bank Ltd,2023-07-22T12:43:34.663,540065,350976,31949,,5.33,5.30,,31949,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b723b12-2c4d-47dc-8510-679bbaa01118.pdf
RITES Ltd,2023-07-28T15:45:26.583,541556,544.35,119.58,,4.49,4.49,,119.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7220b73-b3ae-4902-9b76-81fa465fa8e0.pdf
RailTel Corporation of India Ltd,2023-07-27T18:03:40.663,543265,46761,3839,,1.20,1.20,,3839,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c51fdf55-d736-4a66-802e-1437f8e848cf.pdf
Ramkrishna Forgings Ltd,2023-07-21T14:44:11.37,532527,89233.55,7852.87,13948.47,4.91,4.85,,7852.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f899f60-9c67-4db0-9295-cb8c54b9be64.pdf
Reliance Industries Ltd,2023-07-21T19:36:59.62,500325,210831,18258,40425,23.66,23.66,11.4,18258,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e02a7a7-7b58-4dc0-b342-49b373ad4135.pdf
Route Mobile Ltd,2023-07-28T14:29:55.95,543228,967.34,91.69,,14.80,14.80,,91.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=16eeb02e-ba43-408b-815e-c9e6d430180b.pdf
SBI Cards and Payment Services Ltd,2023-07-28T15:56:26.547,543066,4046.11,593.31,,6.27,6.24,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a9eb462e-e415-419d-8a09-98d516281b29.pdf
SBI Life Insurance Company Ltd,2023-07-25T18:46:55.21,540719,1310449,38104,,3.81,3.80,,38104,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e4ef92a-5af8-4c44-98ac-3431313d8644.pdf
SRF Ltd,2023-07-24T14:34:42.573,503806,3338.38,359.29,,12.12,12.12,16.52,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ee66053-d1a3-4248-ab3f-03a391a8c03d.pdf
Sarda Energy & Minerals Ltd-$,2023-07-29T14:45:01.09,504614,1052.12,172.41,,48.48,48.48,,172.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75a5f8ec-ab15-4412-8ecf-ba258c07f765.pdf
Saregama India Ltd,2023-07-27T13:25:14.347,532163,16334,4332,,2.26,2.26,,4332,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c646ddd0-4f66-422b-90a8-f38dddef0625.pdf
Schaeffler India Ltd,2023-07-26T17:52:05.05,505790,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=edf3e5b1-60bb-41fc-9427-c7375e710030.pdf
Shree Cement Ltd,2023-07-26T11:12:36.5,500387,5064.3,571.94,,158.62,158.62,22,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be92bf0c-dc2b-43a5-91b4-59740d5ecf3b.pdf
Shyam Metalics and Energy Ltd,2023-07-27T17:29:59.57,543299,3306.81,235.04,437.88,4.33,4.33,,235.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b29dee32-3ca0-494d-9c71-848dd16f107e.pdf
Sona BLW Precision Forgings Ltd,2023-07-27T15:58:07.587,543300,7313.84,1120.35,,1.91,1.91,,1120.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4677ad5f-32be-407b-b1f5-bd468ad95440.pdf
Sonata Software Ltd,2023-07-29T16:58:20.617,532221,201553,12012,206.4,8.66,8.65,,12012,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7c456fc-a0b9-4fa7-8601-6f7c84f138b5.pdf
Sterling and Wilson Renewable Energy Ltd,2023-07-13T13:44:50.95,542760,514.96,-95.32,,-5.03,-5.03,-16.27,-95.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc873d2a-16cb-4efb-a7cb-18e72d3e4f48.pdf
Sumitomo Chemical India Ltd,2023-07-31T15:29:37.017,542920,7242.43,616.78,,1.24,1.24,,616.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e1cbe18c-d63c-4428-89e9-bd223f8934f4.pdf
Supreme Industries Ltd,2023-07-28T13:15:24.96,509930,2368.58,215.54,,16.97,16.97,,215.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b3616339-10bf-47e3-b060-1aa068cf9e33.pdf
Suzlon Energy Ltd,2023-07-25T14:17:34.48,532667,1347.52,100.90,,0.08,0.08,,100.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68aac42c-e217-4af9-8093-72aa369abfa1.pdf
Syngene International Ltd,2023-07-26T15:26:36.15,539268,8081,934,,2.33,2.32,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e59fc875-0b40-4a4b-bd3a-8ba60bbd4743.pdf
TVS Motor Company Ltd,2023-07-24T14:47:38.347,532343,7217.91,467.67,764,9.84,9.84,10.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8f359090-933a-4bd4-9476-64526c222a85.pdf
Tanla Platforms Ltd,2023-07-20T16:19:42.18,532790,91111.21,13540.41,,10.07,10.07,,13540.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d62f3f7f-620a-4fc3-963b-7952fd790d95.pdf
Tata Communications Ltd,2023-07-19T18:44:24.98,500483,4711,382,1024,13.39,13.39,21.5,381.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7c1af52c-95a0-4d5a-8c88-458c0acfb951.pdf
Tata Consultancy Services Ltd,2023-07-12T15:56:59.2,532540,59381,11120,,30.26,30.26,,11120,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89757de5-d78a-4e14-91a8-4d3ef907e224.pdf
Tata Consumer Products Ltd,2023-07-26T16:14:01.873,500800,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f0dc3574-8c40-44de-9d4d-0e7c3eafe409.pdf
Tata Elxsi Ltd,2023-07-17T15:56:16.017,500408,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04135d19-4ce8-4162-b7c2-c5ca31225a2c.pdf
Tata Motors Ltd,2023-07-25T15:40:17.287,500570,102236,3300,14700,,,14.4,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=26476424-f00d-44c0-9e66-625e2d80cfe6.pdf
Tata Steel Ltd,2023-07-24T18:04:52.79,500470,59489.66,524.85,6121.98,0.52,0.52,10.29,524.85,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b136e6dd-50bd-440c-b9ca-db68178315c5.pdf
Tata Teleservices (Maharashtra) Ltd,2023-07-27T11:24:21.603,532371,285.51,-301.18,127.20,-1.54,-1.54,30.92,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f7afaf7-29a7-40c8-8c80-a270296791f6.pdf
Tech Mahindra Ltd,2023-07-26T15:48:02.76,532755,131590,693,1338,7.82,7.82,10.2,693,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c1644a48-38f4-4621-ba47-af5f7c697ad3.pdf
Tejas Networks Ltd,2023-07-21T18:03:08.93,540595,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5048291a-780e-4ad6-8f15-a19ca2ff4fc2.pdf
Titagarh Rail Systems Ltd,2023-07-22T14:28:13.847,532966,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f074e11-0885-4e21-8cd7-619b2dceb4f1.pdf
Trident Ltd,2023-07-27T16:27:32.38,521064,14937.1,913.4,,0.19,0.19,,913.4,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7b5170f6-f656-487d-a051-a3450b550057.pdf
Triveni Engineering & Industries Ltd,2023-07-25T17:08:20.53,532356,143226,6761,,3.09,3.09,,6761,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1ce36d0-5199-4660-a487-c37978cd13d0.pdf
UPL Ltd,2023-07-31T14:52:10.143,512070,8963,102,,1.33,1.33,7.11,102,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78add904-8b25-4e73-b6a8-59af2401372e.pdf
UTI Asset Management Company Ltd,2023-07-25T18:12:57.183,543238,467.77,234.41,,18.46,18.46,,234.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b1be8e0c-6bba-4a7b-8b4e-3d351163bbf8.pdf
UltraTech Cement Ltd,2023-07-21T13:50:45.557,532538,17737.10,1690.22,3223,58.57,58.53,17,1690.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a6b95f1-4229-4e28-a997-ac4c911c5386.pdf
Union Bank of India,2023-07-20T23:29:53.197,532477,2782229,327165,,4.79,4.79,25.82,327165,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73bed452-ad33-4e97-89b2-affa0e45087e.pdf
United Breweries Ltd-$,2023-07-28T18:49:13.153,532478,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2f3dd5b-1a46-4519-8d8a-81f795377f95.pdf
United Spirits Ltd,2023-07-20T16:12:23.427,532432,58301,4767,7135,6.71,6.71,,4767,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6b385ba-fda4-4a8e-84a6-49353368c497.pdf
Vedant Fashions Ltd,2023-07-26T15:39:55.37,543463,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2879147-728d-4b8e-bf46-bdb9d7287fdf.pdf
Vedanta Ltd,2023-07-21T18:43:19.543,500295,33342,3308,6975,7.11,7.06,,2640,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c95e3ab-d097-4909-b452-70669aa3e542.pdf
Welspun Living Ltd,2023-07-31T14:28:39.313,514162,22149,1616,3415,1.66,1.66,15.4,162.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97462c66-b12c-4b58-a077-6002986b6abe.pdf
Westlife Foodworld Ltd,2023-07-27T14:00:51.897,505533,6145.4,290.7,1053.0,,,17.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fd6e97c2-94de-4789-916e-4fc226675038.pdf
Wipro Ltd,2023-07-14T19:37:06.643,507685,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cc8e4568-7749-437f-9a85-70f81caca2e6.pdf
Yes Bank Ltd,2023-07-22T12:58:03.377,532648,763722,34668,,0.12,0.12,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bced5ce0-1ff0-4eaf-8fa4-6306c2c13671.pdf
ZF Commercial Vehicle Control Systems India Ltd,2023-07-27T12:35:39.523,533023,96680.72,9973.20,,52.58,52.58,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1a08360c-cf8f-46cb-94e8-b9a3dcac55b6.pdf
Zensar Technologies Ltd,2023-07-20T14:53:13.757,504067,12272,1562,,6.90,6.84,,1562,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2d0979cf-917d-4f89-a8e5-ab33e9cd88d3.pdf
3M India Ltd,2023-08-10T13:18:04.34,523395,106482.47,12921.18,18800,114.70,114.70,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=17a3ccce-2bbf-4886-a74b-58304982ec7d.pdf
ABB India Ltd,2023-08-11T15:53:46.6,500002,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cf19694-637c-4963-bb86-177aadc47b7d.pdf
AIA Engineering Ltd,2023-08-02T13:28:53.45,532683,123958.55,27252.28,,28.87,28.87,,27252.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=79813abe-9462-4d76-b3d8-15fdf477c18f.pdf
APL Apollo Tubes Ltd,2023-08-05T14:46:47.233,533758,4544.90,193.62,,6.98,6.98,,193.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cca9eb9f-02e1-4ae9-9dac-9232186f7e44.pdf
Aarti Industries Ltd,2023-08-08T19:11:51.43,524208,1414,70,,1.93,1.93,12.81,70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=567d26b8-e34e-44c3-89fd-499d7b153e8a.pdf
AAVAS Financiers Ltd,2023-08-03T14:26:34.65,541988,46697.32,10982.85,,13.89,13.87,,10982.85,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64fd3670-da9c-483e-a966-8fc481b2a43e.pdf
Abbott India Ltd,2023-08-09T18:53:42.733,500488,1479.00,290.24,,136.58,136.58,,290.24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48c3057f-800d-4af5-9616-e5be79145eed.pdf
Action Construction Equipment Ltd,2023-08-11T14:09:51.533,532762,65161,6757,,5.67,5.67,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=060a99a8-7fda-47fa-b1fd-e494ea639b57.pdf
Adani Enterprises Ltd,2023-08-03T14:57:26.003,512599,25438.45,676.93,,5.91,5.91,9.92,676.93,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5de107a7-3dd9-4d58-b3e2-fbb0f3ee5852.pdf
Adani Ports and Special Economic Zone Ltd,2023-08-08T14:19:18.517,532921,6247.55,2119.38,,9.79,9.79,60,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cdae1e54-c20b-435b-bfe4-a59cdd532450.pdf
Adani Power Ltd,2023-08-03T15:05:37.727,533096,18109,8759,10618,21.90,21.90,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be249653-e9c6-46de-b4f4-c52503ada9b0.pdf
Adani Total Gas Ltd,2023-08-01T15:23:07.71,542066,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=95d000fb-ac17-44ab-9452-f1291f00d3af.pdf
Aditya Birla Capital Ltd,2023-08-02T14:24:09.033,540691,7044.97,648.76,,2.68,2.66,,648.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68b33ee9-7b0b-434f-80c1-30e3038455dd.pdf
Aditya Birla Fashion and Retail Ltd,2023-08-04T15:01:33.883,535755,3196.06,-161.62,,-1.47,-1.47,,-161.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae4b160a-4a91-49f4-b460-60e19b42c5df.pdf
Affle 3I Ltd,2023-08-05T15:41:19.793,542752,4065.84,661.72,,4.97,4.97,,661.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=81667f01-5e8f-4195-a1a4-ce15b4d53322.pdf
Alembic Pharmaceuticals Ltd,2023-08-04T13:38:34.833,533573,1486.15,120.60,,6.14,6.14,14.15,120.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6684c470-f7ba-48d1-a426-121fa376558f.pdf
Alkem Laboratories Ltd,2023-08-10T13:56:45.787,539523,29677,2867,3892,23.98,23.98,13.1,2867,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b211402-5855-473a-8419-cb2b1480134b.pdf
Alkyl Amines Chemicals Ltd-$,2023-08-07T13:15:54.94,506767,409.79,49.77,,9.52,9.51,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ebac5ec-560b-41a6-a4ed-4df95fd2bf1f.pdf
